FIN_REFERENCE,SAMMAAN,V_SCORE,CREATED_DATE,LOGIN_DATE,LOAN_REQ_AMT,ROI,LOAN_SANC_DT,SANC_AMT,TENURE,GRUH
HLSA0000F539,0,4.50000,2023-01-21,2023-01-23T11:47:39Z,1200000,11,2050-01-01T00:00:00Z,0,0,0
HLSA000419CD,0,4.40000,2023-04-15,2023-04-16T13:20:31Z,2500000,12.25,2050-01-01T00:00:00Z,0,0,0
HLSA00007534,1,5.00000,2022-12-05,2022-12-06T12:43:51Z,1200000,10.5,2022-12-06T00:00:00Z,2759817,88,0
HLSA000066E1,1,-1.00000,2022-11-17,2022-11-17T17:39:33Z,520000,11.25,2022-11-18T00:00:00Z,524520,107,0
HLSA00031B2F,1,14.00000,2023-02-27,2023-02-27T10:18:52Z,2250000,10,2023-02-27T00:00:00Z,2085736,240,0
HLSA0003FDF9,1,9.00000,2023-04-10,2023-04-10T18:25:05Z,500000,10,2023-04-11T00:00:00Z,315947,73,0
HLSA0002924ETU,0,-1.00000,2023-03-16,2050-01-01T00:00:00Z,0,11.25,2050-01-01T00:00:00Z,0,240,0
HLSA000082E3,1,-1.00000,2022-12-12,2022-12-12T17:56:22Z,10000,10.5,2022-12-13T00:00:00Z,200000,84,0
HLSA00013D54,0,4.30000,2023-01-26,2023-01-29T16:57:42Z,1800000,10.5,2023-02-06T00:00:00Z,1180000,300,0
HLSA000097D5,1,12.00000,2022-12-24,2022-12-25T00:14:07Z,513847,10.5,2022-12-27T00:00:00Z,355593,84,0
HLSA00043E1C,0,7.00000,2023-04-25,2023-04-26T01:39:44Z,1800000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00038DD8,0,3.00000,2023-03-17,2023-03-17T18:27:44Z,1500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00036422,0,-1.00000,2023-03-09,2023-03-13T12:42:04Z,1500000,12,2023-03-17T00:00:00Z,1275000,240,0
M0211338TU,1,-1.00000,2022-10-30,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
M0222547,0,-1.00000,2022-09-24,2022-09-24T17:24:07Z,800000,12,2050-01-01T00:00:00Z,0,0,0
M0206823,0,4.20000,2022-09-06,2022-09-09T02:27:58Z,1500000,11,2050-01-01T00:00:00Z,0,0,0
M0212033,0,3.00000,2022-09-15,2022-09-25T17:38:45Z,1200000,1.3,2050-01-01T00:00:00Z,0,0,0
HLSA0001E2C6,0,8.00000,2023-02-01,2023-02-06T16:41:46Z,2200000,10,2023-03-07T00:00:00Z,2000000,237,0
M0271342,0,2.00000,2022-12-07,2022-12-08T11:01:30Z,1500000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000076E7,1,14.00000,2022-12-02,2022-12-02T23:00:48Z,1400000,10.5,2022-12-05T00:00:00Z,1097634,185,0
HLSA00005D87TU,1,-1.00000,2022-11-15,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,60,0
HLSA00004A82TU,1,-1.00000,2022-11-02,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,60,0
HLSA00002820,0,13.00000,2022-09-09,2022-09-11T02:15:10Z,1200000,11,2022-09-19T00:00:00Z,1000000,240,0
HLSA000022AA,1,12.00000,2022-09-06,2022-09-07T03:40:33Z,1300000,11,2022-09-07T00:00:00Z,1174699,228,0
HLSA00000DCF,0,2.00000,2022-08-03,2022-08-03T14:45:19Z,2100000,11,2022-08-16T00:00:00Z,1985000,300,0
M0204882,1,10.00000,2022-09-02,2022-09-02T10:14:56Z,368927,9,2022-09-02T00:00:00Z,369579,234,0
HLSA000384E9,0,1.00000,2023-03-16,2023-03-20T18:12:17Z,1600000,11,2050-01-01T00:00:00Z,0,0,0
M0241055,1,15.00000,2022-10-19,2022-10-19T13:55:03Z,2100000,9,2022-10-20T00:00:00Z,1962016,224,0
HLSA0000B9CA,0,4.10000,2023-01-12,2023-01-13T18:36:02Z,6500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00001D71,0,-1.00000,2022-09-03,2022-09-08T10:49:19Z,2500000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00001C16,0,1.00000,2022-09-02,2022-09-02T12:15:33Z,1000000,13.75,2050-01-01T00:00:00Z,0,0,0
HLSA00002281,0,4.10000,2022-09-06,2022-09-20T00:06:03Z,700000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000309E,0,4.20000,2022-09-20,2022-09-20T16:36:43Z,4500000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00001B7C,0,6.00000,2022-09-02,2022-09-02T23:53:42Z,2000000,12,2050-01-01T00:00:00Z,0,0,0
HLSA0003E9FE,0,3.00000,2023-04-10,2023-04-11T12:33:18Z,1800000,12,2023-05-04T00:00:00Z,1500000,240,1
M0216493,0,13.00000,2022-10-21,2022-10-22T18:32:37Z,4000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0000BE50,1,15.00000,2023-01-13,2023-01-14T01:40:22Z,758287,10,2023-01-14T00:00:00Z,516672,38,0
HLSA00032B25,0,-1.00000,2023-03-01,2023-03-03T02:34:11Z,5000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA00030FF2,0,5.00000,2023-02-25,2023-02-25T11:16:53Z,2000000,10.5,2023-03-01T00:00:00Z,1300000,180,0
HLSA00002FDFTU,1,-1.00000,2022-09-21,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,240,0
M0235526TU,1,-1.00000,2022-10-17,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
M0219658TU,0,-1.00000,2022-10-20,2050-01-01T00:00:00Z,0,12.5,2050-01-01T00:00:00Z,0,209,0
M0239960TU,1,-1.00000,2022-10-28,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,240,0
M0235827TU,1,-1.00000,2022-10-21,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,120,0
M0243335TU,1,-1.00000,2022-10-28,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,96,0
M0196101,0,4.50000,2022-08-18,2022-08-19T02:13:02Z,4000000,11.25,2022-08-23T00:00:00Z,1600000,240,0
M0257201,0,10.00000,2022-11-15,2022-11-15T18:36:33Z,1300000,13,2050-01-01T00:00:00Z,0,0,0
M0257621,0,14.00000,2022-11-15,2022-11-16T15:33:07Z,1000000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00033A21,0,4.20000,2023-03-02,2023-03-04T11:43:00Z,1250000,10,2023-03-16T00:00:00Z,715000,240,0
HLSA000010B0,0,9.00000,2022-08-13,2022-08-17T16:08:42Z,1180000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000033C3,0,1.00000,2022-09-22,2022-09-24T11:40:29Z,1800000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00042258,0,-1.00000,2023-04-21,2023-04-21T13:00:50Z,1500000,12,2023-04-27T00:00:00Z,1000000,156,1
HLSA00047BE5,0,4.20000,2023-05-15,2023-05-16T10:38:46Z,1800000,11.5,2023-05-17T00:00:00Z,620000,240,0
HLSA00047F96,0,8.00000,2023-05-15,2023-05-16T18:34:30Z,1800000,10.6,2023-05-17T00:00:00Z,2000000,300,0
HLSA00047E6B,0,3.00000,2023-05-15,2023-05-16T10:42:48Z,3300000,10,2050-01-01T00:00:00Z,0,0,0
M0262165,0,10.00000,2022-11-24,2022-11-24T17:03:38Z,6500000,10.5,2050-01-01T00:00:00Z,0,0,0
M0258396,1,10.00000,2022-11-21,2022-11-22T17:06:26Z,1320681,9.5,2022-11-23T00:00:00Z,1097221,162,0
M0265672,1,6.00000,2022-11-26,2022-11-26T16:43:47Z,800000,10,2022-11-28T00:00:00Z,100000,84,0
HLSA0002CE8C,0,4.20000,2023-02-22,2023-03-03T16:46:14Z,7000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0000407C,0,-1.00000,2022-10-10,2022-10-11T16:51:56Z,1050000,13,2022-10-13T00:00:00Z,850000,300,0
HLSA0000347C,0,5.00000,2022-09-21,2022-09-21T15:40:58Z,2000000,12.25,2022-09-26T00:00:00Z,1800000,270,0
HLSA00043B6A,1,4.10000,2023-04-27,2023-04-27T12:24:02Z,2500000,11,2050-01-01T00:00:00Z,0,0,0
M0241499,1,11.00000,2022-10-19,2022-10-19T17:41:54Z,2048028,10,2022-10-20T00:00:00Z,1688413,240,0
HLSA0001E1DF,0,9.00000,2023-01-31,2023-02-03T17:39:20Z,1100000,13,2023-02-08T00:00:00Z,800000,240,0
HLSA00006A27,0,1.00000,2022-11-22,2022-11-24T16:08:32Z,2000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00005750,0,3.00000,2022-11-04,2022-11-04T23:28:33Z,6000000,10.5,2050-01-01T00:00:00Z,0,0,0
M0238157,1,5.00000,2022-10-15,2022-10-15T18:40:29Z,1123479,10,2022-10-18T00:00:00Z,1022555,240,0
HLSA00015133,0,3.00000,2023-01-25,2023-01-27T22:39:21Z,15000000,9.75,2050-01-01T00:00:00Z,0,0,0
M0253052TU,1,-1.00000,2022-11-11,2050-01-01T00:00:00Z,0,9.5,2050-01-01T00:00:00Z,0,156,0
HLSA00002A8A,0,5.00000,2022-09-12,2022-09-13T02:21:24Z,3000000,11.5,2022-09-22T00:00:00Z,1900000,240,0
HLSA00002AED,0,4.30000,2022-09-12,2022-09-13T16:08:43Z,4000000,11,2022-09-17T00:00:00Z,3450000,300,0
HLSA00035DB4,0,4.30000,2023-03-08,2023-03-14T13:42:04Z,3000000,11,2023-03-18T00:00:00Z,1300000,240,0
HLSA0000C343,0,2.00000,2023-01-25,2023-02-07T18:44:22Z,800000,13,2050-01-01T00:00:00Z,0,0,0
M0275282,0,2.00000,2022-12-13,2023-02-07T21:48:20Z,2000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00041F51,0,6.00000,2023-04-19,2023-04-19T14:16:43Z,1500000,10.5,2023-04-21T00:00:00Z,1250000,300,0
M0191235,0,1.00000,2022-08-11,2022-08-18T15:40:05Z,1500000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00003EF7,0,2.00000,2022-10-07,2022-10-13T16:48:43Z,2500000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000CC92TU,1,-1.00000,2023-01-20,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,125,0
HLSA0000320BTU,1,-1.00000,2022-09-24,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,158,0
HLSA00046D81,1,2.00000,2023-05-10,2023-05-10T14:01:06Z,1100000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0003A70E,0,-1.00000,2023-03-26,2023-03-27T03:50:25Z,3000000,10,2050-01-01T00:00:00Z,0,0,0
M0193371,0,1.00000,2022-08-16,2022-08-17T10:37:14Z,1800000,11.5,2022-08-18T00:00:00Z,1800000,240,0
HLSA0001920C,0,4.30000,2023-01-28,2023-02-09T13:02:02Z,1000000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00042D07,1,10.00000,2023-04-19,2023-04-19T19:39:02Z,1024246,9.75,2023-04-20T00:00:00Z,710437,93,0
HLSA00047A93,1,4.30000,2023-05-15,2023-05-15T15:52:42Z,1300000,10,2023-05-16T00:00:00Z,1301236,117,0
M0231981,0,8.00000,2022-10-10,2022-10-12T14:54:49Z,600000,11,2050-01-01T00:00:00Z,0,0,0
M0245107,1,18.00000,2022-10-27,2022-10-28T12:34:43Z,905000,9.5,2022-10-28T00:00:00Z,883469,60,0
M0173664TU,1,-1.00000,2022-09-26,2050-01-01T00:00:00Z,0,9,2050-01-01T00:00:00Z,0,240,0
HLSA0003FFEE,0,4.10000,2023-04-11,2023-04-11T21:29:39Z,5600000,11.5,2050-01-01T00:00:00Z,0,0,0
M0253191,1,10.00000,2022-11-10,2022-11-10T13:37:30Z,255000,10,2022-11-11T00:00:00Z,195766,75,0
M0242065TU,1,-1.00000,2022-10-28,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,190,0
M0276414TU,1,-1.00000,2022-12-24,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,144,0
HLSA000094E1,0,1.00000,2022-12-21,2022-12-24T04:13:21Z,3000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000013BATU,0,-1.00000,2022-08-28,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,240,0
HLSA000027F2,1,19.00000,2022-09-09,2022-09-09T17:38:33Z,10000,10.5,2022-09-12T00:00:00Z,468085,210,0
M0192169,0,2.00000,2022-08-12,2022-08-16T13:08:34Z,2600000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00038C63,1,12.00000,2023-03-16,2023-03-16T17:58:54Z,1600000,9.75,2023-03-17T00:00:00Z,1130021,116,0
HLSA0003740C,0,7.00000,2023-03-11,2023-03-15T02:19:28Z,2000000,10,2023-03-21T00:00:00Z,1100000,240,0
HLSA00002AF6,0,12.00000,2022-09-12,2022-09-13T11:32:54Z,1300000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00002A84,0,7.00000,2022-09-12,2022-09-13T12:48:39Z,3200000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00002F4C,0,4.20000,2022-09-15,2022-09-16T19:53:40Z,2500000,10.5,2022-09-20T00:00:00Z,2390000,216,0
HLSA00007713,0,8.00000,2022-12-05,2022-12-05T22:14:06Z,3000000,10.5,2022-12-09T00:00:00Z,2100000,300,0
M0192583,0,13.00000,2022-08-12,2022-08-12T16:50:06Z,500000,11,2022-08-18T00:00:00Z,489000,240,0
HLSA0003BFEF,1,16.00000,2023-03-25,2023-03-25T10:41:15Z,1200000,10,2023-03-25T00:00:00Z,1197560,179,0
HLSA0003DE1F,1,14.00000,2023-04-11,2023-04-11T11:49:10Z,1385000,10,2023-04-11T00:00:00Z,1263396,189,0
HLSA0000203C,0,-1.00000,2022-09-05,2022-09-08T18:41:05Z,1200000,11.25,2022-09-13T00:00:00Z,810000,278,0
HLSA0003E1B2TU,1,-1.00000,2023-04-10,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,180,0
M0227810,0,6.00000,2022-10-06,2022-10-10T19:53:55Z,2600000,10,2022-10-17T00:00:00Z,2400000,300,0
M0194246,0,2.00000,2022-08-16,2022-08-23T01:49:32Z,2200000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00037045TU,1,-1.00000,2023-03-30,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,60,0
M0198595,0,14.00000,2022-08-22,2022-08-25T18:40:03Z,8000000,9,2050-01-01T00:00:00Z,0,0,0
M0192696,0,4.10000,2022-08-12,2022-08-16T16:37:12Z,4500000,9,2050-01-01T00:00:00Z,0,0,0
M0209407TU,1,-1.00000,2022-09-20,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,144,0
M0196000,0,18.00000,2022-08-18,2022-08-20T16:12:51Z,1000000,10.5,2022-08-22T00:00:00Z,240000,240,0
M0233537TU,1,-1.00000,2022-10-15,2050-01-01T00:00:00Z,0,9,2050-01-01T00:00:00Z,0,60,0
HLSA00000FC3,0,4.30000,2022-08-12,2022-08-12T16:33:04Z,1100000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00046B91,0,4.20000,2023-05-11,2023-05-11T15:50:16Z,600000,10.5,2023-05-15T00:00:00Z,480000,120,0
HLSA0002EF5C,0,9.00000,2023-02-20,2023-02-20T22:16:21Z,1000000,10,2023-02-22T00:00:00Z,735000,180,0
M0235360,1,16.00000,2022-10-13,2022-10-13T16:30:17Z,800000,10.5,2022-10-14T00:00:00Z,761583,181,0
M0223335,1,7.00000,2022-09-24,2022-09-24T21:50:16Z,100000,10,2022-09-25T00:00:00Z,1432110,238,0
HLSA0000F1CDTU,1,-1.00000,2023-02-16,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,84,0
HLSA00009469,0,3.00000,2022-12-21,2023-01-03T13:15:51Z,3000000,10,2050-01-01T00:00:00Z,0,0,0
HLSA0002BD34,0,-1.00000,2023-02-16,2023-02-16T15:23:07Z,3000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000134AFTU,0,-1.00000,2023-02-18,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,298,0
HLSA0002AD9DTU,1,-1.00000,2023-02-17,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,240,0
M0262224,1,19.00000,2022-11-22,2022-11-22T17:58:56Z,884538,10,2022-11-22T00:00:00Z,881983,84,0
HLSA0000C2FD,0,4.10000,2023-01-16,2023-01-17T12:51:36Z,2000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00042057,0,4.30000,2023-04-17,2023-04-17T13:05:51Z,1100000,11,2023-04-17T00:00:00Z,600000,300,0
HLSA0003742A,0,6.00000,2023-03-26,2023-03-27T01:10:30Z,800000,12,2023-03-31T00:00:00Z,739515,240,1
HLSA0002EDA6,0,4.20000,2023-02-20,2023-02-21T10:01:06Z,5000000,10,2050-01-01T00:00:00Z,0,0,0
M0275438,1,12.00000,2022-12-13,2022-12-13T14:46:43Z,1500000,9.5,2022-12-14T00:00:00Z,1497625,120,0
HLSA00037EABTU,1,-1.00000,2023-03-20,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,48,0
HLSA000340E6,0,2.00000,2023-03-03,2023-03-04T03:46:41Z,1800000,12,2050-01-01T00:00:00Z,0,0,0
HLSA000067B5,0,4.30000,2022-11-18,2022-11-21T19:26:09Z,1200000,13,2050-01-01T00:00:00Z,0,0,0
HLSA0003FEAC,0,18.00000,2023-04-10,2023-04-10T19:00:42Z,700000,11,2050-01-01T00:00:00Z,0,0,0
M0222206,0,4.20000,2022-09-23,2022-09-25T00:35:27Z,3500000,11,2050-01-01T00:00:00Z,0,0,0
M0276628,1,15.00000,2022-12-15,2022-12-15T20:13:25Z,1900000,10,2022-12-16T00:00:00Z,1854967,180,0
HLSA00006B36,0,4.30000,2022-11-24,2022-11-25T12:13:27Z,2600000,10.5,2022-11-29T00:00:00Z,2600000,240,0
M0197844,0,5.00000,2022-08-20,2022-08-21T00:52:41Z,7500000,10,2022-08-22T00:00:00Z,7500000,216,0
HLSA00007405,1,13.00000,2022-12-06,2022-12-12T12:26:32Z,1258174,10.5,2022-12-12T00:00:00Z,1244544,145,0
M0251711,1,17.00000,2022-11-08,2022-11-08T16:33:49Z,750000,10,2022-11-09T00:00:00Z,737565,75,0
M0230280,0,2.00000,2022-10-07,2022-10-08T02:19:59Z,2200000,11,2050-01-01T00:00:00Z,0,0,0
HLSA00004D6D,0,4.30000,2022-10-27,2022-10-29T15:34:59Z,2500000,10.5,2022-11-02T00:00:00Z,1550000,300,0
HLSA000072E7,1,15.00000,2022-11-30,2022-12-02T11:11:05Z,753174,10.5,2022-12-07T00:00:00Z,736317,84,0
HLSA0000276A,0,10.00000,2022-09-09,2022-09-10T11:28:11Z,1500000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00000DB2,0,-1.00000,2022-08-02,2022-08-03T17:37:57Z,1200000,10.5,2022-08-08T00:00:00Z,0,0,0
HLSA0000450C,0,-1.00000,2022-10-14,2022-10-15T03:28:19Z,3200000,11,2050-01-01T00:00:00Z,0,0,0
HLSA000385D2,0,4.30000,2023-03-15,2023-03-17T10:47:17Z,1670000,12.5,2023-03-21T00:00:00Z,800000,222,1
HLSA0000ACA7,0,6.00000,2023-01-05,2023-01-06T00:32:31Z,3000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00007983,0,-1.00000,2022-12-07,2022-12-09T12:58:34Z,6000000,10.75,2022-12-13T00:00:00Z,3500000,240,0
M0273962,0,6.00000,2022-12-10,2022-12-13T16:30:51Z,1500000,10,2022-12-16T00:00:00Z,1129000,240,0
HLSA0000791E,0,-1.00000,2022-12-08,2022-12-11T01:13:46Z,1000000,11,2022-12-14T00:00:00Z,0,0,1
HLSA0001BBA8,0,4.30000,2023-01-31,2023-02-22T14:01:35Z,2200000,11,2050-01-01T00:00:00Z,0,0,0
HLSA0002C1A0,0,3.00000,2023-02-15,2023-02-23T15:16:05Z,850000,12,2050-01-01T00:00:00Z,0,0,0
HLSA00034105,0,1.00000,2023-03-03,2023-03-04T18:00:34Z,1500000,9.99,2050-01-01T00:00:00Z,0,0,0
HLSA0003549F,0,1.00000,2023-03-06,2023-03-07T01:08:58Z,3000000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA0003CE29TU,1,-1.00000,2023-03-30,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,163,0
HLSA00046D10,0,-1.00000,2023-05-10,2023-05-13T01:19:31Z,800000,10,2023-05-15T00:00:00Z,770000,108,1
HLSA00046D4ETU,1,-1.00000,2023-05-20,2050-01-01T00:00:00Z,0,13,2050-01-01T00:00:00Z,0,108,0
HLSA0003924F,0,4.30000,2023-03-17,2023-03-17T23:39:02Z,1600000,11.3,2023-03-21T00:00:00Z,1600000,240,0
HLSA00043B28,0,8.00000,2023-04-28,2023-04-28T15:52:34Z,3000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA000432C1,0,4.50000,2023-04-21,2023-04-21T14:14:24Z,4200000,10,2023-04-26T00:00:00Z,3200000,240,0
HLSA0003C18A,0,10.00000,2023-03-25,2023-03-25T18:48:53Z,3200000,10,2023-03-29T00:00:00Z,1331634,240,0
M0181598TU,1,-1.00000,2022-08-31,2050-01-01T00:00:00Z,0,9,2050-01-01T00:00:00Z,0,216,0
HLSA0000CC36TU,1,-1.00000,2023-01-21,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,160,0
HLSA00017A85,1,13.00000,2023-01-27,2023-01-28T10:08:25Z,1046513,9.75,2023-01-28T00:00:00Z,1018704,99,0
HLSA000370B5TU,1,-1.00000,2023-03-15,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,144,0
HLSA0000B571,1,11.00000,2023-01-10,2023-01-10T13:59:49Z,1100000,10,2023-01-12T00:00:00Z,888332,180,0
M0176218,0,7.00000,2022-08-03,2022-08-09T18:12:43Z,3500000,10.15,2050-01-01T00:00:00Z,0,0,0
HLSA00038C20,0,11.00000,2023-03-16,2023-03-17T02:15:16Z,4500000,11,2023-03-21T00:00:00Z,4000000,240,0
HLSA00019549,0,5.00000,2023-01-28,2023-01-30T20:06:45Z,1600000,10.5,2023-02-02T00:00:00Z,1100000,84,0
HLSA00040056,0,5.00000,2023-04-12,2023-04-21T13:57:19Z,1100000,10.5,2023-04-24T00:00:00Z,800000,300,0
HLSA0000BBEATU,1,-1.00000,2023-01-18,2050-01-01T00:00:00Z,0,9.75,2050-01-01T00:00:00Z,0,144,0
HLSA00006907,0,6.00000,2022-11-23,2022-11-25T05:43:48Z,900000,13,2050-01-01T00:00:00Z,0,0,0
HLSA00039DD6,0,4.30000,2023-03-18,2023-03-20T12:44:42Z,2000000,11,2023-03-27T00:00:00Z,1260000,240,0
HLSA0003B6C6,1,14.00000,2023-03-23,2023-03-23T21:33:56Z,700000,10,2023-03-26T00:00:00Z,485533,60,0
HLSA00036076,0,-1.00000,2023-03-09,2023-03-15T01:52:56Z,2700000,9.75,2023-03-22T00:00:00Z,2510000,300,0
HLSA00047735,0,3.00000,2023-05-13,2023-05-15T19:08:05Z,2500000,10,2050-01-01T00:00:00Z,0,0,0
M0232961,0,4.20000,2022-10-20,2022-10-22T17:53:51Z,4500000,10,2050-01-01T00:00:00Z,0,0,0
HLSA00047620,1,5.00000,2023-05-12,2023-05-12T16:40:16Z,300000,9.75,2050-01-01T00:00:00Z,0,0,0
HLSA00043B13,0,19.00000,2023-04-25,2023-04-25T16:42:26Z,10000000,9.75,2023-05-13T00:00:00Z,7300000,240,0
HLSA0004590D,0,2.00000,2023-05-04,2023-05-09T11:03:39Z,600000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0000671C,0,7.00000,2022-11-20,2022-11-21T00:45:58Z,1700000,11.5,2022-11-21T00:00:00Z,1150000,288,0
HLSA00037932,0,4.10000,2023-03-13,2023-03-14T22:50:03Z,2500000,10,2023-03-20T00:00:00Z,2280000,242,0
HLSA00039A36,0,3.00000,2023-03-18,2023-03-21T00:05:35Z,10000000,11.25,2050-01-01T00:00:00Z,0,0,0
M0211958TU,1,-1.00000,2022-09-22,2050-01-01T00:00:00Z,0,10.5,2050-01-01T00:00:00Z,0,240,0
M0318999,0,10.00000,2023-03-04,2023-03-04T18:58:15Z,1300000,11,2023-03-06T00:00:00Z,860000,237,1
HLSA00043E31,0,-1.00000,2023-04-25,2023-04-26T14:11:29Z,1010000,11,2023-04-28T00:00:00Z,1010000,180,0
M0249946,1,16.00000,2022-11-04,2022-11-04T19:37:45Z,1047133,9.5,2022-11-07T00:00:00Z,1021736,108,0
HLSA00005C70,0,6.00000,2022-11-09,2022-11-23T18:06:22Z,1300000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00036793,0,1.00000,2023-03-10,2023-03-11T11:34:43Z,1000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00028BE5,0,2.00000,2023-02-09,2023-03-10T16:58:58Z,2000000,9.99,2050-01-01T00:00:00Z,0,0,0
HLSA000337E6,1,17.00000,2023-03-02,2023-03-02T20:46:49Z,1900000,10,2023-03-03T00:00:00Z,1877077,180,0
HLSA0001E862,0,5.00000,2023-02-01,2023-02-02T20:39:39Z,2500000,10.5,2050-01-01T00:00:00Z,0,0,0
M0239888,0,5.00000,2022-10-19,2022-10-19T15:58:46Z,1000000,10,2022-10-27T00:00:00Z,230000,230,0
M0221611,1,12.00000,2022-09-22,2022-09-23T08:48:01Z,1635491,9.5,2022-09-23T00:00:00Z,1639333,187,0
M0192428,0,1.00000,2022-08-12,2022-08-18T16:39:05Z,8000000,9.5,2050-01-01T00:00:00Z,0,0,0
HLSA00013207,1,16.00000,2023-01-24,2023-01-25T02:59:50Z,1550000,10,2023-01-25T00:00:00Z,1548416,240,0
M0277358,1,10.00000,2022-12-15,2022-12-15T21:45:51Z,3600000,9.5,2022-12-16T00:00:00Z,3584599,122,0
HLSA00006948,0,10.00000,2022-11-22,2022-11-29T14:59:21Z,2700000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00047528TU,1,-1.00000,2023-05-19,2050-01-01T00:00:00Z,0,10,2050-01-01T00:00:00Z,0,12,0
HLSA0003ECE1,0,3.00000,2023-04-05,2023-04-10T16:16:18Z,3800000,10,2050-01-01T00:00:00Z,0,0,0
M0209691,1,11.00000,2022-09-08,2022-09-09T02:28:13Z,8881602,9.5,2022-09-09T00:00:00Z,8917565,96,0
HLSA0003A04D,1,8.00000,2023-03-19,2023-03-19T18:06:40Z,452805,10,2023-03-20T00:00:00Z,311352,76,0
HLSA00003345,0,15.00000,2022-09-20,2022-09-20T23:16:15Z,7000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA00002A9C,0,13.00000,2022-09-13,2022-09-14T11:53:21Z,1000000,10.5,2050-01-01T00:00:00Z,0,0,0
HLSA0003C19F,1,18.00000,2023-03-25,2023-03-25T15:21:03Z,539319,10.67,2023-03-26T00:00:00Z,539155,170,0
M0256632,1,11.00000,2022-11-15,2022-11-15T18:52:42Z,550000,10,2022-11-16T00:00:00Z,399510,101,0
HLSA00043907,0,-1.00000,2023-05-03,2023-05-05T15:05:44Z,820000,13,2050-01-01T00:00:00Z,0,0,0
HLSA00042B86,0,5.00000,2023-04-20,2023-04-28T23:16:52Z,1500000,12,2050-01-01T00:00:00Z,0,0,0
HLSA0000F740,0,4.30000,2023-01-21,2023-01-23T12:16:22Z,7000000,12,2050-01-01T00:00:00Z,0,0,0
